Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1964","1964","kg/ha","37986.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1965","1965","kg/ha","37006.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1966","1966","kg/ha","39536.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1967","1967","kg/ha","38675.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1968","1968","kg/ha","39905.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1969","1969","kg/ha","39634.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1970","1970","kg/ha","41520.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1971","1971","kg/ha","44882.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1972","1972","kg/ha","48027","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1973","1973","kg/ha","45236.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1974","1974","kg/ha","40898.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1975","1975","kg/ha","43906.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1976","1976","kg/ha","44486.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1977","1977","kg/ha","46092.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1978","1978","kg/ha","45547.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1979","1979","kg/ha","44036.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1980","1980","kg/ha","44291.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1981","1981","kg/ha","50266.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1982","1982","kg/ha","45618.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1983","1983","kg/ha","44571.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1984","1984","kg/ha","45260.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1985","1985","kg/ha","45804.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1986","1986","kg/ha","47347","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1987","1987","kg/ha","50248.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1988","1988","kg/ha","42756.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1989","1989","kg/ha","43515.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1990","1990","kg/ha","44785.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1991","1991","kg/ha","45589.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1992","1992","kg/ha","46285","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1993","1993","kg/ha","41746.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1994","1994","kg/ha","49481.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1995","1995","kg/ha","44301.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1996","1996","kg/ha","45196.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1997","1997","kg/ha","46914.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1998","1998","kg/ha","50219.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","1999","1999","kg/ha","49051.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2000","2000","kg/ha","58564.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2001","2001","kg/ha","51184.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2002","2002","kg/ha","50315.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2003","2003","kg/ha","56303.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2004","2004","kg/ha","56770.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2005","2005","kg/ha","54539.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2006","2006","kg/ha","64569.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2007","2007","kg/ha","63246.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2008","2008","kg/ha","59988.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2009","2009","kg/ha","58130.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2010","2010","kg/ha","62114.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2011","2011","kg/ha","53392.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2012","2012","kg/ha","65576.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2013","2013","kg/ha","63693.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2014","2014","kg/ha","61179.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2015","2015","kg/ha","69225.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2016","2016","kg/ha","73476.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2017","2017","kg/ha","71081","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2018","2018","kg/ha","68048.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2019","2019","kg/ha","65527.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","65985.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","74361","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","64332.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","70047.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1961","1961","kg/ha","99369.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1962","1962","kg/ha","94187","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1963","1963","kg/ha","93646.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1964","1964","kg/ha","82156.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1965","1965","kg/ha","85974","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1966","1966","kg/ha","87901.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1967","1967","kg/ha","95194.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1968","1968","kg/ha","91863.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1969","1969","kg/ha","94653.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1970","1970","kg/ha","92125.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1971","1971","kg/ha","83608.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1972","1972","kg/ha","90499.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1973","1973","kg/ha","78133.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1974","1974","kg/ha","76770","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1975","1975","kg/ha","82092.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1976","1976","kg/ha","84387.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1977","1977","kg/ha","79199.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1978","1978","kg/ha","78359.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1979","1979","kg/ha","81172.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1980","1980","kg/ha","82496.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1981","1981","kg/ha","81335.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1982","1982","kg/ha","89977.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1983","1983","kg/ha","82232.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1984","1984","kg/ha","82012.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1985","1985","kg/ha","82138.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1986","1986","kg/ha","85344.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1987","1987","kg/ha","79526","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1988","1988","kg/ha","79298.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1989","1989","kg/ha","77421.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1990","1990","kg/ha","79415.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1991","1991","kg/ha","75603.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1992","1992","kg/ha","73571.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1993","1993","kg/ha","73512.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1994","1994","kg/ha","74012.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1995","1995","kg/ha","74047.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1996","1996","kg/ha","74297.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1997","1997","kg/ha","77873.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1998","1998","kg/ha","82151","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","1999","1999","kg/ha","79662.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2000","2000","kg/ha","86446.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2001","2001","kg/ha","83153.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2002","2002","kg/ha","85860.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2003","2003","kg/ha","84313.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2004","2004","kg/ha","76414.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2005","2005","kg/ha","71313.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2006","2006","kg/ha","81378.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2007","2007","kg/ha","77958.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2008","2008","kg/ha","71286.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2009","2009","kg/ha","78062.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2010","2010","kg/ha","69895.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2011","2011","kg/ha","75076.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2012","2012","kg/ha","80056.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2013","2013","kg/ha","75709.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2014","2014","kg/ha","78527.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2015","2015","kg/ha","81153.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2016","2016","kg/ha","79724.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2017","2017","kg/ha","82412.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2018","2018","kg/ha","86064.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2019","2019","kg/ha","78398","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2020","2020","kg/ha","85400.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2021","2021","kg/ha","78712","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2022","2022","kg/ha","83553.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01802","Sugar cane","2023","2023","kg/ha","79309.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1961","1961","kg/ha","1000","E","Estimated value",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1962","1962","kg/ha","1064.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1963","1963","kg/ha","1109.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1964","1964","kg/ha","824","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1965","1965","kg/ha","952.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1966","1966","kg/ha","1008.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1967","1967","kg/ha","1161.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1968","1968","kg/ha","1134.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1969","1969","kg/ha","1039.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1970","1970","kg/ha","1011.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1971","1971","kg/ha","1175.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1972","1972","kg/ha","1015","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1973","1973","kg/ha","1161.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1974","1974","kg/ha","1103.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1975","1975","kg/ha","1131","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1976","1976","kg/ha","1089.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1977","1977","kg/ha","1492.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1978","1978","kg/ha","1610","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1979","1979","kg/ha","1511.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1980","1980","kg/ha","1138.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1981","1981","kg/ha","1319.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1982","1982","kg/ha","1265.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1983","1983","kg/ha","1170.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1984","1984","kg/ha","1136.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1985","1985","kg/ha","1242.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1986","1986","kg/ha","1534.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1987","1987","kg/ha","1647.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1988","1988","kg/ha","1045.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1989","1989","kg/ha","1104","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1990","1990","kg/ha","1377.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1991","1991","kg/ha","1515","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1992","1992","kg/ha","1407.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1993","1993","kg/ha","1159.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1994","1994","kg/ha","1580.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1995","1995","kg/ha","1334.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1996","1996","kg/ha","1609.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1997","1997","kg/ha","1476.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1998","1998","kg/ha","1692.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","1999","1999","kg/ha","1414.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2000","2000","kg/ha","1500.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2001","2001","kg/ha","1499.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2002","2002","kg/ha","1267.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2003","2003","kg/ha","1359.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2004","2004","kg/ha","1342.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2005","2005","kg/ha","1725.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2006","2006","kg/ha","1357.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2007","2007","kg/ha","1598.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2008","2008","kg/ha","1601.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2009","2009","kg/ha","1742.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2010","2010","kg/ha","1636.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2011","2011","kg/ha","1567.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2012","2012","kg/ha","1666.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2013","2013","kg/ha","1547.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2014","2014","kg/ha","1647","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2015","2015","kg/ha","1821.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2016","2016","kg/ha","1940","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2017","2017","kg/ha","1796.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2018","2018","kg/ha","1939.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","1749","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2007.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","1714.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","1968.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01445","Sunflower seed","2023","2023","kg/ha","2001.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1961","1961","kg/ha","8822.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1962","1962","kg/ha","9473.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1963","1963","kg/ha","9425.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1964","1964","kg/ha","9617.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1965","1965","kg/ha","10315.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1966","1966","kg/ha","9924.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1967","1967","kg/ha","10837.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1968","1968","kg/ha","11092.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1969","1969","kg/ha","11563.5","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1970","1970","kg/ha","11593.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1971","1971","kg/ha","11445","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1972","1972","kg/ha","12043.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1973","1973","kg/ha","12212.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1974","1974","kg/ha","12662.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1975","1975","kg/ha","12644.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1976","1976","kg/ha","12972.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1977","1977","kg/ha","12450.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1978","1978","kg/ha","13100.3","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1979","1979","kg/ha","13120.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1980","1980","kg/ha","12012.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1981","1981","kg/ha","13066.6","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1982","1982","kg/ha","14407.1","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1983","1983","kg/ha","13221.9","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1984","1984","kg/ha","14049.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1985","1985","kg/ha","15804.4","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1986","1986","kg/ha","15249.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1987","1987","kg/ha","14629.7","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1988","1988","kg/ha","14345.2","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1989","1989","kg/ha","14801.8","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5412","Yield","01530","Sweet potatoes","1990","1990","kg/ha","15780.4","A","Official figure",""
